日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,date_only,铜价,收益率,铜价涨幅,MA5,MA20,MA5_Ratio,MA20_Ratio,RSI14,MACD_Line,MACD_Signal,MACD_Hist,BB_Mid,BB_Std,BB_Upper,BB_Lower
2012-11-01,601899,1.77,1.84,1.87,1.77,439845,170242913.0,5.65,3.95,0.07,0.28,2012-11-01,0,0.039548022598870025,0,1.7900000000000003,1.8619999999999997,0.027932960893854553,-0.011815252416755961,41.66666666666668,-0.019182595459052987,-0.009518258517494339,-0.009664336941558648,1.8619999999999997,0.05809248524676776,1.9781849704935353,1.745815029506464
2012-11-02,601899,1.84,1.83,1.85,1.8,276335,106808775.0,2.72,-0.54,-0.01,0.17,2012-11-02,0,-0.005434782608695676,0,1.8,1.855,0.016666666666666607,-0.013477088948786964,46.875,-0.017463850021526284,-0.011107376818300728,-0.006356473203225556,1.855,0.0525657483041727,1.9601314966083454,1.7498685033916546
2012-11-05,601899,1.8,1.8,1.82,1.78,291257,111880302.0,2.19,-1.64,-0.03,0.18,2012-11-05,0,-0.016393442622950838,0,1.802,1.8504999999999998,-0.0011098779134295356,-0.027289921642799086,42.85714285714285,-0.0183113987525636,-0.012548181205153303,-0.005763217547410299,1.8504999999999998,0.05325954325197783,1.9570190865039554,1.7439809134960442
2012-11-06,601899,1.8,1.83,1.83,1.76,377765,144972942.0,3.89,1.67,0.03,0.24,2012-11-06,0,0.016666666666666607,0,1.814,1.8445,0.008820286659316334,-0.007861208999728864,48.648648648648646,-0.01637359335662336,-0.013313263635447315,-0.0030603297211760465,1.8445,0.04795557154436019,1.9404111430887203,1.7485888569112797
2012-11-07,601899,1.84,1.88,1.92,1.83,716203,280356096.0,4.92,2.73,0.05,0.45,2012-11-07,0,0.027322404371584508,0,1.8359999999999999,1.841,0.023965141612200425,0.021184139054861495,48.648648648648646,-0.010680172110725916,-0.012786645330503036,0.0021064732197771194,1.841,0.04204008112615486,1.9250801622523097,1.7569198377476902
2012-11-08,601899,1.84,1.79,1.85,1.78,437408,168239558.0,3.72,-4.79,-0.09,0.28,2012-11-08,0,-0.04787234042553179,0,1.826,1.8344999999999998,-0.019715224534501696,-0.024257290814935772,41.86046511627906,-0.013277290255840679,-0.012884774315570564,-0.00039251594027011477,1.8344999999999998,0.03913203022480245,1.9127640604496048,1.7562359395503948
2012-11-09,601899,1.8,1.8,1.83,1.79,292369,112534455.0,2.23,0.56,0.01,0.18,2012-11-09,0,0.005586592178770999,0,1.8200000000000003,1.8295,-0.010989010989011172,-0.01612462421426608,43.18181818181817,-0.014363040480579237,-0.0131804275485723,-0.0011826129320069365,1.8295,0.03663116303510467,1.9027623260702093,1.7562376739297905
2012-11-12,601899,1.81,1.8,1.82,1.78,285635,109502919.0,2.22,0.0,0.0,0.18,2012-11-12,0,0.0,0,1.8199999999999998,1.827,-0.010989010989010839,-0.014778325123152691,43.18181818181817,-0.015050018115567054,-0.013554345661971251,-0.0014956724535958033,1.827,0.03686390332645689,1.9007278066529136,1.7532721933470863
2012-11-13,601899,1.78,1.74,1.79,1.73,297683,112985773.0,3.33,-3.33,-0.06,0.19,2012-11-13,0,-0.033333333333333326,0,1.802,1.8215000000000003,-0.03440621531631527,-0.04474334339829833,39.58333333333332,-0.02020306306473918,-0.014884089142524837,-0.0053189739222143425,1.8215000000000003,0.041202324922130024,1.9039046498442604,1.7390953501557402
2012-11-14,601899,1.74,1.76,1.77,1.73,174898,66340343.0,2.3,1.15,0.02,0.11,2012-11-14,0,0.011494252873563315,0,1.778,1.8175000000000001,-0.010123734533183382,-0.03163686382393405,39.58333333333332,-0.02241467306121603,-0.016390205926263075,-0.006024467134952954,1.8175000000000001,0.04314906841757583,1.9037981368351518,1.7312018631648485
2012-11-15,601899,1.76,1.69,1.76,1.68,258495,97611102.0,4.55,-3.98,-0.07,0.16,2012-11-15,0,-0.03977272727272729,0,1.7579999999999998,1.8074999999999999,-0.03868031854379972,-0.06500691562932226,40.42553191489361,-0.029476023650350625,-0.019007369471080587,-0.010468654179270037,1.8074999999999999,0.04832728334834416,1.9041545666966881,1.7108454333033116
2012-11-16,601899,1.69,1.65,1.7,1.63,311224,114895974.0,4.14,-2.37,-0.04,0.2,2012-11-16,0,-0.023668639053254448,0,1.7280000000000002,1.797,-0.04513888888888906,-0.08180300500834725,35.999999999999986,-0.03786339492502466,-0.022778574561869405,-0.015084820363155258,1.797,0.05813776741535455,1.9132755348307091,1.6807244651692907
2012-11-19,601899,1.66,1.67,1.67,1.64,207065,76525368.0,1.82,1.21,0.02,0.13,2012-11-19,0,0.0121212121212122,0,1.702,1.7875,-0.018801410105757976,-0.06573426573426577,39.99999999999999,-0.042407763930253584,-0.02670441243554624,-0.015703351494707342,1.7875,0.06264982043104379,1.9127996408620878,1.6622003591379124
2012-11-20,601899,1.69,1.68,1.71,1.66,204161,75959123.0,2.99,0.6,0.01,0.13,2012-11-20,0,0.0059880239520957446,0,1.69,1.7785,-0.00591715976331364,-0.055383750351419736,41.17647058823528,-0.04468716683827889,-0.030300963316092774,-0.014386203522186117,1.7785,0.06458572434769065,1.9076714486953812,1.6493285513046188
2012-11-21,601899,1.67,1.7,1.7,1.63,219432,81373296.0,4.17,1.19,0.02,0.14,2012-11-21,0,0.011904761904761862,0,1.6780000000000002,1.7715,0.013110846245530272,-0.04036127575500992,34.78260869565216,-0.04436832675951474,-0.03311443600477717,-0.011253890754737574,1.7715,0.06515366451737249,1.901807329034745,1.6411926709652551
2012-11-22,601899,1.69,1.66,1.69,1.65,132554,49135814.0,2.35,-2.35,-0.04,0.08,2012-11-22,0,-0.02352941176470591,0,1.672,1.7614999999999998,-0.0071770334928229484,-0.05762134544422359,32.653061224489775,-0.04680378451251155,-0.03585230570632405,-0.0109514788061875,1.7614999999999998,0.06619548402501235,1.8938909680500244,1.6291090319499753
2012-11-23,601899,1.68,1.67,1.69,1.66,245790,91190308.0,1.81,0.6,0.01,0.16,2012-11-23,0,0.006024096385542244,0,1.6759999999999997,1.7559999999999998,-0.0035799522673030104,-0.048974943052391695,36.17021276595744,-0.04738080942426093,-0.03815800644991143,-0.009222802974349499,1.7559999999999998,0.06908423538688097,1.8941684707737618,1.6178315292262377
2012-11-26,601899,1.69,1.7,1.71,1.67,275286,102727315.0,2.4,1.8,0.03,0.17,2012-11-26,0,0.017964071856287456,0,1.682,1.7514999999999996,0.010701545778834642,-0.02940336854125014,36.17021276595744,-0.044899779831765185,-0.03950636112628218,-0.005393418705483002,1.7514999999999996,0.06968160672539177,1.8908632134507832,1.612136786549216
2012-11-27,601899,1.7,1.66,1.71,1.65,241018,89591697.0,3.53,-2.35,-0.04,0.15,2012-11-27,0,-0.02352941176470591,0,1.6780000000000002,1.746,-0.010727056019070424,-0.049255441008018375,26.08695652173914,-0.045635158016199995,-0.040732120504265744,-0.004903037511934251,1.746,0.07243145580144358,1.8908629116028872,1.6011370883971128
2012-11-28,601899,1.64,1.58,1.64,1.56,356176,128981995.0,4.82,-4.82,-0.08,0.23,2012-11-28,0,-0.04819277108433728,0,1.654,1.7365,-0.044740024183796745,-0.09012381226605237,26.66666666666667,-0.052073016616356105,-0.043000299726683816,-0.009072716889672289,1.7365,0.08106365270277825,1.8986273054055565,1.5743726945944434
2012-11-29,601899,1.56,1.54,1.59,1.53,270567,97088910.0,3.8,-2.53,-0.04,0.17,2012-11-29,0,-0.025316455696202556,0,1.6300000000000001,1.7215,-0.05521472392638038,-0.10543130990415339,22.91666666666667,-0.05971438142711838,-0.04634311606677073,-0.013371265360347648,1.7215,0.0883339953635368,1.8981679907270737,1.5448320092729264
2012-11-30,601899,1.54,1.56,1.57,1.54,244177,87812448.0,1.95,1.3,0.02,0.15,2012-11-30,0,0.012987012987013102,0,1.6079999999999999,1.7079999999999997,-0.02985074626865658,-0.08665105386416849,26.000000000000014,-0.06342525834236379,-0.04975954452188935,-0.013665713820474441,1.7079999999999997,0.09145605789863932,1.8909121157972784,1.5250878842027211
2012-12-03,601899,1.55,1.52,1.55,1.51,219516,78405649.0,2.56,-2.56,-0.04,0.14,2012-12-03,0,-0.02564102564102566,0,1.5719999999999998,1.6940000000000002,-0.03307888040712459,-0.10271546635183004,27.083333333333343,-0.06880072876493659,-0.0535677813704988,-0.015232947394437792,1.6940000000000002,0.09783982613941573,1.8896796522788317,1.4983203477211686
2012-12-04,601899,1.52,1.49,1.53,1.45,310399,109281931.0,5.26,-1.97,-0.03,0.2,2012-12-04,0,-0.019736842105263164,0,1.5379999999999998,1.677,-0.031209362808842567,-0.11150864639236735,22.448979591836746,-0.07462138816991604,-0.05777850273038225,-0.016842885439533786,1.677,0.1023975739846349,1.8817951479692698,1.4722048520307303
2012-12-05,601899,1.47,1.58,1.61,1.46,513885,184765893.0,10.07,6.04,0.09,0.33,2012-12-05,0,0.06040268456375841,0,1.5379999999999998,1.6620000000000001,0.027308192457737412,-0.04933814681107107,39.215686274509814,-0.07115186048812028,-0.06045317428192986,-0.010698686206190418,1.6620000000000001,0.09259987495752668,1.8471997499150534,1.4768002500849469
2012-12-06,601899,1.56,1.56,1.59,1.54,302602,108949901.0,3.16,-1.27,-0.02,0.19,2012-12-06,0,-0.012658227848101222,0,1.5420000000000003,1.6504999999999999,0.011673151750972721,-0.05483186913056637,40.816326530612265,-0.0692181637518059,-0.06220617217590507,-0.007011991575900822,1.6504999999999999,0.09011542306247433,1.8307308461249485,1.4702691538750512
2012-12-07,601899,1.56,1.61,1.61,1.54,657084,238515812.0,4.49,3.21,0.05,0.42,2012-12-07,0,0.03205128205128216,0,1.552,1.641,0.037371134020618646,-0.018890920170627656,44.23076923076925,-0.0629257442147868,-0.06235008658368142,-0.0005756576311053835,1.641,0.08328138731870946,1.807562774637419,1.474437225362581
2012-12-10,601899,1.61,1.64,1.65,1.59,634389,232303536.0,3.73,1.86,0.03,0.4,2012-12-10,0,0.01863354037267073,0,1.576,1.6329999999999998,0.04060913705583746,0.004286589099816274,46.29629629629629,-0.054885520996726056,-0.060857173466290354,0.005971652469564298,1.6329999999999998,0.07441703257243557,1.781834065144871,1.4841659348551286
2012-12-11,601899,1.63,1.63,1.65,1.6,326164,119405311.0,3.05,-0.61,-0.01,0.21,2012-12-11,0,-0.0060975609756097615,0,1.6039999999999999,1.6275,0.016209476309226867,0.001536098310291889,43.39622641509434,-0.048758445586601695,-0.058437427890352625,0.00967898230375093,1.6275,0.07002818981286023,1.7675563796257203,1.4874436203742796
2012-12-12,601899,1.63,1.68,1.69,1.6,637374,235652661.0,5.52,3.07,0.05,0.4,2012-12-12,0,0.030674846625766916,0,1.624,1.6235,0.0344827586206895,0.03480135509701254,51.85185185185185,-0.039413774589078576,-0.05463269723009782,0.01521892264101924,1.6235,0.06409491317399409,1.751689826347988,1.4953101736520118
2012-12-13,601899,1.65,1.61,1.66,1.6,437029,160042288.0,3.57,-4.17,-0.07,0.28,2012-12-13,0,-0.04166666666666652,0,1.634,1.6195,-0.014687882496939864,-0.005866008027168745,45.00000000000002,-0.037227336917639464,-0.05115162516760615,0.013924288249966686,1.6195,0.06219451659738108,1.743889033194762,1.4951109668052378
2012-12-14,601899,1.6,1.73,1.74,1.57,1048087,390859920.0,10.56,7.45,0.12,0.66,2012-12-14,0,0.07453416149068315,0,1.6580000000000001,1.6235,0.0434258142340167,0.06559901447489991,52.17391304347827,-0.02551742322158157,-0.04602478477840124,0.02050736155681967,1.6235,0.0666708332034706,1.756841666406941,1.4901583335930588
2012-12-17,601899,1.73,1.75,1.8,1.69,905437,343691552.0,6.36,1.16,0.02,0.57,2012-12-17,0,0.011560693641618602,0,1.6800000000000002,1.6275,0.04166666666666652,0.07526881720430101,56.71641791044777,-0.014456750972857035,-0.0397111780172924,0.025254427044435368,1.6275,0.07180932354098142,1.7711186470819629,1.483881352918037
2012-12-18,601899,1.75,1.74,1.79,1.73,541089,205260716.0,3.43,-0.57,-0.01,0.34,2012-12-18,0,-0.005714285714285672,0,1.702,1.6305,0.022326674500587673,0.0671573137074517,63.33333333333333,-0.006423953615903644,-0.03305373313701465,0.026629779521111008,1.6305,0.07528716952297859,1.7810743390459574,1.4799256609540428
2012-12-19,601899,1.7,1.7,1.73,1.69,553229,207245478.0,2.3,-2.3,-0.04,0.35,2012-12-19,0,-0.02298850574712641,0,1.706,1.6305,-0.003516998827667095,0.04262496166819996,63.33333333333333,-0.003248127155431435,-0.027092611940698008,0.023844484785266573,1.6305,0.07528716952297859,1.7810743390459574,1.4799256609540428
2012-12-20,601899,1.69,1.72,1.73,1.66,403659,150585306.0,4.12,1.18,0.02,0.26,2012-12-20,0,0.0117647058823529,0,1.7280000000000002,1.6335000000000002,-0.004629629629629761,0.05295378022650743,63.33333333333333,0.0008725132583908835,-0.021499586900880233,0.022372100159271116,1.6335000000000002,0.07768187487603108,1.7888637497520623,1.478136250247938
2012-12-21,601899,1.68,1.67,1.73,1.67,475245,177113467.0,3.49,-2.91,-0.05,0.3,2012-12-21,0,-0.029069767441860517,0,1.716,1.6335000000000002,-0.026806526806526842,0.02234465870829494,62.29508196721311,0.00010238807539253436,-0.01717919190562568,0.017281579981018213,1.6335000000000002,0.07768187487603108,1.7888637497520623,1.478136250247938
2012-12-24,601899,1.67,1.68,1.69,1.65,357424,132554375.0,2.4,0.6,0.01,0.23,2012-12-24,0,0.0059880239520957446,0,1.702,1.6324999999999998,-0.01292596944770863,0.029096477794793296,66.10169491525424,0.00029556762631544053,-0.013684239999237456,0.013979807625552896,1.6324999999999998,0.07690561542732342,1.7863112308546467,1.478688769145353
2012-12-25,601899,1.67,1.72,1.76,1.65,866923,325422368.0,6.55,2.38,0.04,0.55,2012-12-25,0,0.023809523809523725,0,1.698,1.6355,0.012956419316843437,0.051666157138489766,62.96296296296296,0.0036344340251714957,-0.010220505194355666,0.013854939219527162,1.6355,0.07917169882465343,1.793843397649307,1.477156602350693
2012-12-26,601899,1.72,1.77,1.81,1.71,1217473,462032032.0,5.81,2.91,0.05,0.77,2012-12-26,0,0.029069767441860517,0,1.7119999999999997,1.645,0.033878504672897325,0.07598784194528885,68.42105263157895,0.010197540929971272,-0.00613689596949028,0.01633443689946155,1.645,0.08344553849536512,1.8118910769907304,1.4781089230092697
2012-12-27,601899,1.76,1.74,1.77,1.72,731426,276780384.0,2.82,-1.69,-0.03,0.46,2012-12-27,0,-0.016949152542372947,0,1.716,1.655,0.013986013986013957,0.051359516616314105,61.81818181818181,0.012830202568433036,-0.0023434762619056163,0.015173678830338651,1.655,0.08217439734486533,1.8193487946897307,1.4906512053102694
2012-12-28,601899,1.74,1.76,1.77,1.73,594389,225409726.0,2.3,1.15,0.02,0.38,2012-12-28,0,0.011494252873563315,0,1.734,1.6649999999999998,0.014994232987312506,0.057057057057057214,61.11111111111112,0.01634205766901209,0.0013936305242779248,0.014948427144734164,1.6649999999999998,0.08217439734486426,1.8293487946897282,1.5006512053102714
2012-12-31,601899,1.76,1.79,1.82,1.76,804949,308566384.0,3.41,1.7,0.03,0.51,2012-12-31,0,0.017045454545454586,0,1.7560000000000002,1.6785,0.019362186788154823,0.06642835865355967,64.28571428571429,0.021300439213123745,0.005374992262047089,0.015925446951076658,1.6785,0.07922486318961015,1.8369497263792205,1.5200502736207797
2013-01-04,601899,1.83,1.77,1.83,1.75,798243,304967264.0,4.47,-1.12,-0.02,0.51,2013-01-04,0,-0.011173184357541888,0,1.766,1.6925000000000001,0.0022650056625141968,0.04579025110782853,58.49056603773586,0.023347029434714228,0.008969399696580518,0.01437762973813371,1.6925000000000001,0.06812334015392951,1.8287466803078591,1.556253319692141
2013-01-07,601899,1.76,1.76,1.77,1.72,668055,252918548.0,2.82,-0.56,-0.01,0.42,2013-01-07,0,-0.005649717514124353,0,1.764,1.7015,-0.0022675736961451642,0.03438142815163081,65.95744680851062,0.023886699500806685,0.011952859657425752,0.011933839843380933,1.7015,0.06425893343621106,1.830017866872422,1.572982133127578
