日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,date_only,铜价,收益率,铜价涨幅,MA5,MA20,MA5_Ratio,MA20_Ratio,RSI14,MACD_Line,MACD_Signal,MACD_Hist,BB_Mid,BB_Std,BB_Upper,BB_Lower
2019-02-27,2230,35.4,35.96,38.33,34.6,1427041,5303459584.0,10.58,1.96,0.69,7.83,2019-02-27,0,0.019563368301672712,0,32.542,29.517499999999995,0.10503349517546545,0.21826035402727229,84.84179543782192,1.7857296988882183,1.1816982088556904,0.6040314900325279,29.517499999999995,2.566734306468368,34.65096861293673,24.38403138706326
2019-02-28,2230,35.8,34.91,35.8,34.41,630832,2257208016.0,3.87,-2.92,-1.05,3.46,2019-02-28,0,-0.029199110122358318,0,33.676,29.864000000000004,0.03664330680603389,0.1689659791052769,76.8428890543559,1.9355260285120224,1.3324637727869568,0.6030622557250656,29.864000000000004,2.8049606433117575,35.47392128662352,24.25407871337649
2019-03-01,2230,35.2,35.03,35.38,34.1,541816,1921800432.0,3.67,0.34,0.12,2.97,2019-03-01,0,0.003437410484102177,0,34.704,30.2455,0.009393729829414443,0.1581888214775753,75.62695924764888,2.0404031981202806,1.4740516578536216,0.566351540266659,30.2455,2.9664234623357912,36.17834692467158,24.312653075328416
2019-03-04,2230,36.5,36.07,37.2,35.57,952582,3547937776.0,4.65,2.97,1.04,5.23,2019-03-04,0,0.029688838138738127,0,35.448,30.646499999999996,0.017546829158203492,0.17696963764214524,77.34887108521482,2.1822824256125557,1.6156978114054086,0.5665846142071471,30.646499999999996,3.1878243281852714,37.02214865637054,24.270851343629452
2019-03-05,2230,36.08,38.05,38.19,35.69,1008393,3829845664.0,6.93,5.49,1.98,5.54,2019-03-05,0,0.05489326309952869,0,36.004000000000005,31.1415,0.05682701922008637,0.22184223624423982,78.05222300635141,2.426520767088128,1.7778624025419527,0.6486583645461754,31.1415,3.5300294839981294,38.20155896799626,24.08144103200374
2019-03-06,2230,38.42,37.45,38.78,36.6,905586,3455799040.0,5.73,-1.58,-0.6,4.97,2019-03-06,0,-0.01576872536136642,0,36.302,31.733999999999998,0.031623602005399265,0.18012226633894257,77.18073970690858,2.5423596868528833,1.930761859404139,0.6115978274487444,31.733999999999998,3.545411267065196,38.82482253413039,24.643177465869606
2019-03-07,2230,38.68,37.19,38.68,36.5,991602,3791785648.0,5.82,-0.69,-0.26,5.44,2019-03-07,0,-0.006942590120160297,0,36.757999999999996,32.269,0.011752543663964277,0.15249930273637236,77.39678096571026,2.5834031745676924,2.0612901224368496,0.5221130521308428,32.269,3.5196649062989986,39.308329812598,25.229670187402
2019-03-08,2230,35.7,37.05,39.97,35.05,1379018,5333822464.0,13.23,-0.38,-0.14,7.57,2019-03-08,0,-0.0037644528098951247,0,37.162,32.7365,-0.0030138313330821953,0.1317642386938127,74.52758881330308,2.5749511700756713,2.164022331964614,0.4109288381110572,32.7365,3.5017578668285756,39.74001573365715,25.732984266342847
2019-03-11,2230,38.0,38.65,39.18,37.42,993232,3890041936.0,4.75,4.32,1.6,5.45,2019-03-11,0,0.04318488529014841,0,37.678,33.2445,0.025797547640532992,0.16259832453488543,80.47752808988761,2.6666203839913223,2.2645419423699558,0.4020784416213665,33.2445,3.5891598122535218,40.42281962450704,26.06618037549296
2019-03-12,2230,38.71,38.39,39.09,37.58,1164105,4534145536.0,3.91,-0.67,-0.26,6.39,2019-03-12,0,-0.006727037516170764,0,37.745999999999995,33.736000000000004,0.017061410480580852,0.1379535214607539,81.27659574468083,2.6873114161589484,2.3490958371277544,0.33821557903119404,33.736000000000004,3.5869608892561895,40.909921778512384,26.562078221487624
